user_id,age
6322169,34.0
6322171,35.0
6322172,29.0
6322173,42.0
6322174,27.0
6322177,30.0
6322180,23.0
6322182,46.0
6322183,31.0
6322186,24.0
6322190,39.0
6322192,27.0
6322191,38.0
6322193,25.0
6322199,38.0
6320592,36.0
6322204,25.0
6321956,24.0
6322205,24.0
3292526,29.0
6322212,45.0
6322213,27.0
6322215,38.0
6322116,27.0
6322219,37.0
6322220,28.0
6322194,27.0
6322222,32.0
6321561,25.0
6322223,44.0
6322224,24.0
6322226,39.0
6322228,36.0
6322232,28.0
6322233,24.0
6322234,26.0
6322236,36.0
6322240,24.0
6322246,35.0
6322248,24.0
6322249,42.0
6322250,36.0
6322251,24.0
6322253,27.0
6322256,23.0
6322257,25.0
6322259,26.0
6322261,45.0
6322262,31.0
6322263,29.0
6322264,31.0
6322266,27.0
6322267,28.0
6322275,24.0
6322277,29.0
6322281,25.0
6322284,37.0
6322285,29.0
6322286,27.0
6322288,36.0
6322289,34.0
6322290,24.0
6322291,24.0
6322292,26.0
6322295,26.0
6322298,38.0
6322297,27.0
6322300,32.0
6322306,39.0
6322307,27.0
6322311,29.0
6322312,24.0
6322313,35.0
6322315,29.0
6322318,30.0
6322320,24.0
6322308,29.0
6322324,24.0
6322327,46.0
6322328,30.0
6322330,40.0
6322337,33.0
6300702,48.0
6322346,36.0
6322348,35.0
6322353,27.0
6322354,23.0
6322350,39.0
6322355,43.0
6280305,25.0
6322365,27.0
6322369,24.0
6322371,37.0
6322372,22.0
6322374,27.0
6322375,27.0
6322378,33.0
6322379,30.0
6322380,30.0
6322382,35.0
6322386,35.0
6322387,28.0
6322388,22.0
6322389,36.0
6322392,29.0
6322393,44.0
6322394,55.0
6322397,43.0
6322401,32.0
6322406,26.0
6322407,29.0
6322408,26.0
6322410,41.0
6322411,28.0
6322415,26.0
6322420,28.0
6322413,30.0
6322427,26.0
6322430,50.0
6322431,32.0
6322168,32.0
6322437,25.0
6322440,29.0
6322442,33.0
6322443,33.0
6322445,28.0
6322447,28.0
6322449,25.0
6322450,41.0
6322456,29.0
6322460,29.0
6322461,28.0
6322467,28.0
6322469,49.0
6322472,27.0
6322473,43.0
6322475,28.0
6322476,25.0
6322477,40.0
6322481,47.0
6322482,26.0
6322486,28.0
6322463,24.0
6322493,32.0
6322494,44.0
6322495,35.0
6322497,38.0
6322499,30.0
6322500,31.0
6322506,34.0
6322509,32.0
6322510,27.0
6322508,37.0
6322515,21.0
6322519,31.0
6322520,
6322521,25.0
6322518,37.0
6322528,35.0
6322529,26.0
6322532,26.0
6322536,41.0
6322539,33.0
6322544,29.0
6322545,45.0
6322546,36.0
6322552,35.0
6322553,42.0
6322554,28.0
6322559,46.0
6322565,29.0
6322566,25.0
6322568,26.0
6322572,34.0
6322573,32.0
6322574,24.0
6322579,29.0
6322580,25.0
6322587,42.0
6322590,30.0
6322592,55.0
6322595,34.0
6322596,46.0
6322601,24.0
6322602,27.0
6322604,36.0
6322606,33.0
6322608,39.0
6322609,37.0
6322613,36.0
6322614,45.0
6322619,34.0
6322620,45.0
6322621,36.0
6322625,46.0
6322626,34.0
6322627,32.0
6322633,49.0
6322634,27.0
6322637,25.0
6322642,35.0
6322643,28.0
6322645,26.0
6322647,35.0
6322649,30.0
6322650,26.0
6322651,32.0
6322652,35.0
6322653,47.0
6322655,37.0
6322659,27.0
6322664,31.0
6322665,25.0
6322666,28.0
6322670,43.0
6322672,41.0
6322677,24.0
6322678,47.0
6322679,26.0
6322686,29.0
6322692,36.0
6322695,30.0
6322698,29.0
6322699,34.0
6322700,30.0
6322704,37.0
6322708,33.0
6322710,35.0
6322711,38.0
6322712,36.0
6322713,27.0
6322717,27.0
6322722,46.0
6322723,26.0
6322725,36.0
6322729,41.0
6322731,22.0
6322733,36.0
6322735,23.0
6322740,29.0
6322742,31.0
6322746,34.0
6322750,47.0
6322753,29.0
6322758,31.0
6322760,39.0
6320554,38.0
6322763,36.0
6322766,43.0
6322770,30.0
6322771,29.0
6322772,28.0
6322773,35.0
6322774,34.0
6322775,32.0
6322780,24.0
6322781,26.0
6322782,28.0
6322335,22.0
6322783,28.0
6322784,23.0
6322786,39.0
6322789,25.0
6322795,28.0
6322796,23.0
6322799,38.0
6322801,39.0
6322806,26.0
6322822,33.0
6322823,23.0
6322831,44.0
6322832,45.0
6322835,32.0
6322841,27.0
6320627,39.0
6322842,44.0
6292430,52.0
6322843,29.0
6322844,32.0
6322847,44.0
6322850,30.0
6322854,44.0
6322857,26.0
6322858,26.0
6322859,27.0
6322864,26.0
6322865,44.0
6322870,31.0
6322871,30.0
6322873,32.0
6322875,23.0
6322881,30.0
6322882,33.0
6322889,35.0
6322890,24.0
6322892,48.0
6322896,25.0
6322898,36.0
6322899,21.0
6322900,29.0
6322903,29.0
6322907,26.0
6322906,31.0
6322913,27.0
6322915,37.0
6322918,26.0
6322920,38.0
6322922,28.0
6322925,31.0
6322926,34.0
6320077,24.0
6322934,45.0
6322936,46.0
6322937,32.0
6320141,31.0
6322941,25.0
6322944,49.0
6322945,32.0
3628543,36.0
6322948,24.0
6322949,26.0
6322964,30.0
6322969,29.0
6322973,27.0
6322989,30.0
6322990,23.0
6322993,29.0
6322994,28.0
6322996,26.0
6322997,38.0
6323000,35.0
6323001,44.0
6323004,30.0
6323006,31.0
6323009,27.0
6323013,55.0
6312094,46.0
6323020,31.0
6323024,27.0
6323025,24.0
6323026,41.0
6323027,26.0
6323028,39.0
6323029,37.0
6323030,36.0
6323031,33.0
6323034,30.0
6323039,26.0
6323041,42.0
6323047,35.0
6323051,28.0
6323052,23.0
6323053,32.0
6323055,24.0
6323056,26.0
6323059,28.0
6323060,30.0
6323061,47.0
6323063,33.0
6323065,27.0
6323067,24.0
6323070,29.0
6323073,26.0
6323077,35.0
6323078,36.0
6323079,45.0
6323080,29.0
6323081,34.0
6323085,38.0
6323089,57.0
6323090,44.0
6323091,46.0
6323092,22.0
6323093,24.0
6323094,26.0
6323095,31.0
6323096,24.0
6323100,27.0
6323102,34.0
6323103,39.0
6323105,26.0
6323112,23.0
6323118,24.0
6323125,45.0
6323127,36.0
6323129,25.0
6323131,48.0
6323133,29.0
6323136,26.0
6323140,36.0
6323141,27.0
6323145,25.0
6323147,51.0
6323148,30.0
6323149,28.0
6323153,24.0
6323157,28.0
6323162,33.0
6323163,32.0
6323165,41.0
6323166,45.0
6323170,33.0
6323175,39.0
6323176,25.0
6323177,25.0
6323178,26.0
6323180,22.0
6323181,34.0
6323185,24.0
6323188,42.0
6323189,28.0
6323190,34.0
6323191,34.0
6323196,46.0
6323199,35.0
6323200,56.0
6323201,33.0
6323202,54.0
6323204,41.0
6323205,29.0
6323206,26.0
6323207,45.0
6323215,34.0
6323216,26.0
6323217,34.0
6323222,47.0
6323223,35.0
6323230,35.0
6323231,44.0
6323233,46.0
6323236,26.0
6323238,41.0
6323242,26.0
6323244,27.0
6323247,39.0
6323248,25.0
6323251,29.0
6323258,29.0
6323263,24.0
6323266,33.0
6323267,39.0
6323270,42.0
6323275,33.0
6323277,46.0
6323281,34.0
6323283,44.0
6323285,46.0
6323286,46.0
6323287,46.0
6323289,25.0
6323290,23.0
6323292,41.0
6323294,42.0
6323299,33.0
6323300,28.0
6323301,32.0
6323303,32.0
6323304,38.0
6323311,23.0
6323312,42.0
6323316,31.0
6323317,26.0
6323319,32.0
6323320,29.0
6323323,30.0
6323326,38.0
6323329,29.0
6323330,23.0
6323331,34.0
6323333,35.0
6323334,32.0
6323340,35.0
6323342,32.0
6323343,31.0
6323344,37.0
6323346,38.0
6323351,43.0
6323354,27.0
6323355,29.0
6323356,43.0
6323357,31.0
6323358,29.0
6323363,35.0
6323367,23.0
6323370,41.0
6323372,27.0
6323376,31.0
6323378,33.0
6323381,34.0
6323386,28.0
6323387,44.0
6323390,25.0
6323393,27.0
6323396,25.0
6323397,34.0
6323399,23.0
6323406,34.0
6323407,40.0
6323408,33.0
6323409,38.0
6323411,32.0
6323412,37.0
6323416,23.0
6323417,39.0
6323420,34.0
6323425,26.0
6323426,27.0
6323428,46.0
6323430,41.0
6323433,32.0
6323434,24.0
6323435,29.0
6323436,30.0
6323437,31.0
6323441,28.0
6323442,23.0
6323445,30.0
6323449,29.0
6323450,25.0
6298135,32.0
6323453,30.0
6323454,30.0
6323456,24.0
6323459,43.0
6323460,33.0
6323461,44.0
6323463,41.0
6323464,33.0
6323466,29.0
6323467,38.0
6323469,47.0
6323472,27.0
6323474,26.0
6323476,32.0
6323482,34.0
6323483,40.0
6323485,32.0
6323489,40.0
6323492,36.0
6323495,31.0
6323499,23.0
6323501,25.0
6323502,26.0
6323504,37.0
6323505,28.0
6323513,35.0
6323515,30.0
6323516,35.0
6323520,27.0
6323521,53.0
6323522,28.0
6323523,26.0
6323527,27.0
6323528,26.0
6323530,31.0
6323533,32.0
6323537,28.0
6323539,41.0
6323540,34.0
6323548,31.0
6323553,35.0
6323556,24.0
6323559,30.0
6323569,35.0
6323571,29.0
6323572,23.0
6323578,44.0
6323579,27.0
6323582,38.0
6323589,31.0
6323597,24.0
6323600,32.0
6323605,30.0
6320092,41.0
6323615,27.0
6323621,38.0
6323626,47.0
6323629,43.0
6323631,27.0
6323632,45.0
6323636,42.0
6323639,31.0
6323641,38.0
6323642,44.0
6323651,39.0
6323652,46.0
6323653,23.0
6323655,33.0
6323656,42.0
6323660,29.0
6323661,24.0
6323662,43.0
6323666,36.0
6323672,27.0
6323674,22.0
6321802,24.0
6323677,22.0
6323679,40.0
6323682,39.0
6323683,28.0
6323687,29.0
6323690,24.0
6323691,27.0
6323692,32.0
6323697,21.0
6323699,31.0
6323701,30.0
6323702,29.0
6323704,35.0
6323706,26.0
6323708,25.0
6323710,24.0
6323721,28.0
6323722,38.0
6323723,35.0
6323731,31.0
6323733,25.0
6323735,26.0
6323736,51.0
6323741,29.0
6323743,29.0
6323745,25.0
6323746,27.0
6323748,26.0
6323749,48.0
6323753,34.0
6323754,27.0
6323756,24.0
6323757,48.0
6323759,27.0
6323761,27.0
6323762,47.0
6323765,31.0
6323766,24.0
6323768,35.0
6323770,26.0
6323771,22.0
6323772,30.0
6323773,36.0
6323774,45.0
6323778,23.0
6323781,26.0
6323782,24.0
6323784,28.0
6323790,33.0
6323792,33.0
6275435,46.0
6323797,25.0
6323799,26.0
6323806,46.0
6323808,33.0
6323812,37.0
6323813,29.0
6323818,34.0
6323819,35.0
6323820,25.0
6323825,38.0
6323826,35.0
6323828,27.0
6323830,24.0
6323831,31.0
6323833,32.0
6323834,45.0
6323835,29.0
6323837,23.0
6323838,41.0
6323839,37.0
6323841,33.0
300930,36.0
6323844,32.0
6323847,39.0
6323849,43.0
6323856,36.0
6323857,32.0
6323860,38.0
6323864,34.0
6323865,27.0
6323866,45.0
6323867,28.0
6323869,36.0
6323877,26.0
6323878,28.0
6323880,41.0
6323883,32.0
6323885,26.0
6294299,27.0
6323887,36.0
6323888,34.0
6323889,48.0
6323891,27.0
6323892,31.0
6323895,35.0
6323896,47.0
6323899,32.0
6323900,30.0
6323902,27.0
6321970,33.0
6323908,31.0
6323909,39.0
6323914,50.0
6323916,32.0
6323918,33.0
6323922,36.0
6323923,47.0
6323924,24.0
6323925,27.0
6323929,36.0
6323930,23.0
6323931,44.0
6323932,39.0
6323933,30.0
6323937,42.0
6323939,31.0
6323940,23.0
6323941,24.0
6323944,45.0
6323945,26.0
6323946,24.0
6323947,24.0
6323948,25.0
6323950,38.0
6323952,33.0
6323955,26.0
6323956,29.0
6323960,29.0
6323963,34.0
6323964,42.0
6323965,28.0
6323968,38.0
6323969,25.0
6323970,39.0
6323976,29.0
6323977,25.0
6323978,38.0
6323979,54.0
6323984,26.0
6323986,29.0
6323991,36.0
6323992,25.0
6323994,44.0
6323996,43.0
6323997,40.0
6323998,25.0
6323999,31.0
6324004,48.0
6324005,24.0
6324007,28.0
6324008,33.0
6324011,43.0
6324017,36.0
6324019,36.0
6324023,31.0
6324026,41.0
6324027,27.0
6324028,34.0
6324030,27.0
6324033,23.0
6324034,29.0
6324036,32.0
6324037,33.0
6324040,23.0
6311128,45.0
6324045,28.0
6324047,25.0
6324055,32.0
6324057,25.0
6324059,27.0
6324065,32.0
6324067,24.0
6324068,34.0
6324069,43.0
6324070,34.0
6324077,30.0
6324080,51.0
6324083,33.0
6324084,38.0
6324085,28.0
6324088,25.0
6324089,37.0
6324093,21.0
6324099,46.0
6324102,23.0
6324105,43.0
6324109,39.0
6324110,44.0
6324112,41.0
6324113,44.0
6324114,30.0
6324118,41.0
6324121,34.0
6324123,34.0
6324124,30.0
6324127,32.0
6324128,27.0
6324129,29.0
6324133,24.0
6324137,36.0
6324138,29.0
6324139,37.0
6324141,34.0
6324142,28.0
6324147,52.0
6324149,26.0
6324152,35.0
6324154,36.0
6324155,37.0
6324157,35.0
6324158,30.0
6324165,38.0
6324173,31.0
6324176,33.0
6324180,33.0
6324181,31.0
6324186,33.0
6324187,27.0
6324188,30.0
6324192,42.0
6324193,38.0
6324194,28.0
6324196,35.0
6324205,30.0
6324206,39.0
6324208,36.0
6324210,37.0
6324211,43.0
6324216,27.0
6324217,41.0
6324218,32.0
6324226,40.0
6324229,35.0
6324230,32.0
6324231,38.0
6324234,31.0
6324237,35.0
6324238,26.0
6324239,33.0
6324241,28.0
6324246,45.0
6324247,40.0
6324250,45.0
6324251,29.0
6324254,22.0
6324259,44.0
6324260,29.0
6308254,23.0
6324271,46.0
6324272,36.0
6324273,37.0
6324274,30.0
6324276,26.0
6301811,26.0
6324280,27.0
6324281,32.0
6324283,28.0
6324286,33.0
994332,31.0
1538686,27.0
6324288,36.0
6324295,28.0
6324297,27.0
6324300,26.0
6324301,37.0
6324309,26.0
6324311,21.0
6324312,26.0
6324313,33.0
6324324,23.0
6324325,33.0
6324326,45.0
6324329,39.0
6324331,25.0
6324332,27.0
6324343,46.0
6324344,20.0
6324345,22.0
6324348,25.0
6324351,26.0
6324354,33.0
6324356,37.0
6324359,32.0
6324362,41.0
6324365,31.0
6324368,24.0
6324369,43.0
6324370,25.0
6324376,27.0
6324382,31.0
6324384,23.0
6320939,33.0
6324387,27.0
6324388,24.0
6324389,31.0
6324391,47.0
6324397,47.0
6324401,29.0
6324402,35.0
6324410,24.0
6324412,29.0
6324414,22.0
6324415,34.0
6324420,22.0
6324421,22.0
6324422,28.0
6324423,36.0
6324425,38.0
6324427,34.0
6324428,31.0
6324431,29.0
6324436,24.0
6324437,31.0
6324446,24.0
6324454,39.0
6324459,30.0
6324461,26.0
6324464,27.0
6324468,28.0
163435,27.0
6320166,24.0
1342462,31.0
6324476,30.0
6324481,30.0
6324482,25.0
6324484,35.0
6324487,27.0
6324489,23.0
6324491,33.0
6324494,25.0
6324497,27.0
6320010,36.0
6324503,36.0
6324504,36.0
6324509,30.0
6324510,48.0
6324511,21.0
6324512,39.0
6324513,28.0
6324514,32.0
6324515,37.0
6324517,26.0
6324520,25.0
6282707,31.0
6301195,33.0
6324528,25.0
6324531,38.0
6324532,24.0
6324533,24.0
6324536,27.0
6324537,28.0
6324540,21.0
6324541,27.0
6324545,30.0
6324547,22.0
6324548,27.0
6324550,42.0
6324554,27.0
6324555,28.0
6324557,31.0
6324564,30.0
6324567,22.0
6324570,33.0
6324576,32.0
6324577,23.0
6324582,25.0
6324583,36.0
6324584,34.0
6321499,27.0
6324589,31.0
6324591,25.0
6324593,31.0
6324594,39.0
6324600,25.0
6324606,38.0
6324607,34.0
6324612,47.0
6324614,30.0
6324616,34.0
6324617,26.0
6324619,39.0
6324625,41.0
6324629,49.0
6324631,25.0
6324633,33.0
6324635,27.0
6324637,34.0
6324638,33.0
6324642,33.0
6324645,36.0
6324647,29.0
6324651,28.0
6324652,27.0
6324658,25.0
6324659,30.0
6324665,23.0
6324666,21.0
6324667,22.0
6324668,23.0
6324669,36.0
6324676,30.0
6324679,27.0
6324680,45.0
6324689,26.0
6324690,37.0
6324692,24.0
6324696,22.0
6324699,20.0
6324700,28.0
6324702,30.0
6324704,31.0
6324705,35.0
50513,37.0
6324707,31.0
6324709,27.0
6324712,29.0
6324713,36.0
6324717,23.0
6324719,41.0
6324720,47.0
6324721,35.0
6324723,26.0
6324727,35.0
6324729,24.0
6324730,24.0
6324733,25.0
6324735,38.0
6324738,24.0
6324741,46.0
6324751,41.0
6324752,23.0
6324753,29.0
6324756,33.0
6324758,29.0
6324759,30.0
6324760,34.0
6324761,41.0
6324763,27.0
6324764,31.0
6324765,28.0
6324766,29.0
6324767,35.0
6324769,43.0
6324774,27.0
6324775,21.0
6324776,33.0
6324777,43.0
6324780,32.0
6324783,26.0
6324784,24.0
6324787,34.0
6324788,26.0
6324789,26.0
6324794,26.0
6324795,29.0
6324796,31.0
6324797,31.0
6324799,28.0
6324800,34.0
6324803,47.0
6324805,27.0
6324810,23.0
6324812,23.0
6324820,34.0
6324822,35.0
6324827,25.0
6324830,43.0
6324833,41.0
6324835,45.0
6324836,30.0
6324838,35.0
6324839,29.0
6324840,35.0
6324843,26.0
6324846,31.0
6324847,28.0
6324853,31.0
6324860,38.0
6324861,23.0
6287396,22.0
6324865,24.0
6284171,32.0
6324868,36.0
6324869,33.0
6324874,34.0
6319504,44.0
6324878,27.0
6324879,26.0
6324881,42.0
6324882,32.0
6324886,28.0
6324890,27.0
6324891,25.0
6324894,26.0
6324898,28.0
6324899,30.0
6324902,43.0
6324904,26.0
6324906,34.0
6324908,32.0
6324909,33.0
6324912,35.0
6324917,34.0
6324919,24.0
6324923,26.0
6324926,25.0
6324927,27.0
6324933,29.0
6324934,26.0
6324936,33.0
6324937,60.0
6324939,34.0
6324940,27.0
6324941,34.0
6324942,25.0
6324946,25.0
6324952,30.0
6324953,31.0
6324954,24.0
6324960,23.0
6324961,45.0
6324963,31.0
6324964,30.0
6324965,32.0
6324968,29.0
6324971,26.0
6324974,23.0
6324977,32.0
6324986,32.0
6324987,23.0
6324989,25.0
49308,29.0
6324992,35.0
6324993,28.0
6324995,25.0
6324996,25.0
6324999,24.0
6289311,36.0
6325002,47.0
6325006,36.0
6325007,29.0
6325008,40.0
6325010,41.0
6325011,29.0
6325013,21.0
6325022,27.0
6325023,38.0
6325024,44.0
6325025,25.0
6325026,31.0
6325029,29.0
6325031,38.0
6325032,23.0
6325034,39.0
6325040,35.0
6325041,27.0
6325042,37.0
6325043,36.0
6325047,44.0
6325051,48.0
6325056,29.0
6325057,42.0
6325066,25.0
6325068,27.0
6325069,41.0
6325072,27.0
6325074,29.0
6325075,28.0
6325077,29.0
6325078,32.0
6325079,25.0
6325082,39.0
6325083,44.0
6325085,30.0
6325088,42.0
6325091,37.0
6325093,27.0
6325095,33.0
6325096,28.0
6325100,29.0
6325101,40.0
6325102,29.0
6325106,38.0
6325107,33.0
6325109,35.0
6325110,27.0
6325112,31.0
6325115,26.0
6325116,25.0
6325119,30.0
6325121,38.0
6325122,46.0
6325124,32.0
6325126,24.0
6325129,38.0
6325130,41.0
6325138,23.0
6325139,31.0
6325142,23.0
6325143,23.0
6325145,38.0
6325153,42.0
6325154,30.0
6325156,45.0
6325158,27.0
6325159,32.0
6325163,27.0
6325166,23.0
6325171,35.0
6325172,30.0
6325173,34.0
6325179,27.0
6325181,43.0
6325185,39.0
6325186,35.0
6325188,33.0
6325196,29.0
6325198,42.0
6325201,24.0
6325203,42.0
6325204,29.0
6325205,39.0
6325217,37.0
6325218,29.0
6325226,32.0
6325228,32.0
6302897,26.0
6325229,28.0
6325233,27.0
6325234,32.0
6325238,44.0
6325239,32.0
6325242,32.0
6325243,39.0
6325244,39.0
6325245,24.0
6325254,26.0
6325260,40.0
6325262,26.0
6325266,29.0
6325268,22.0
6325271,46.0
6325272,25.0
6325273,29.0
6325280,37.0
6325283,39.0
6325284,25.0
6325286,30.0
6325288,44.0
6325290,29.0
6325291,28.0
6325293,41.0
6325294,37.0
6325295,26.0
6325296,30.0
6325297,26.0
6325298,32.0
6325302,28.0
6325304,43.0
6325307,26.0
6325308,33.0
6308239,28.0
6325315,25.0
6325321,26.0
6325322,35.0
6325323,30.0
6325325,37.0
6325329,45.0
6325334,22.0
6325335,28.0
6325336,30.0
6325339,25.0
6325340,28.0
6325342,39.0
6325343,25.0
6325344,31.0
6325351,27.0
6325354,39.0
6325355,27.0
6325358,33.0
6325363,31.0
6325365,28.0
6325366,33.0
6325367,43.0
6325368,31.0
6325369,46.0
6325370,37.0
6325374,28.0
6325375,44.0
6325377,25.0
6325380,22.0
6325381,28.0
6325382,32.0
6325383,30.0
6325384,29.0
6325385,28.0
6325389,27.0
6325392,31.0
6325398,43.0
6325402,46.0
6325405,26.0
6325412,38.0
6325413,35.0
6325415,26.0
6325416,33.0
6325417,30.0
6325419,42.0
6325423,44.0
6325424,30.0
6325427,28.0
6325431,30.0
6325432,23.0
6325433,44.0
6325435,46.0
6325438,21.0
6325440,35.0
6325441,27.0
6325442,41.0
6325445,33.0
6325446,34.0
6325447,27.0
6325453,30.0
6325454,31.0
6325456,46.0
6325464,31.0
6325467,43.0
6325469,35.0
6325471,40.0
6325472,25.0
6325473,39.0
6325476,37.0
6325479,30.0
6325484,38.0
6325487,28.0
6325489,37.0
6325493,30.0
6325496,22.0
6325497,46.0
6325498,36.0
6325503,28.0
6325504,40.0
6325506,35.0
6325507,28.0
6325509,43.0
6325511,28.0
6325513,35.0
6325514,39.0
6325518,25.0
6325519,28.0
6325521,29.0
6325526,29.0
6325531,29.0
6325534,36.0
6325535,31.0
6325538,31.0
6325540,28.0
6325541,34.0
6325542,40.0
6325543,36.0
6325544,33.0
6325546,30.0
6325547,41.0
6325550,26.0
6325552,43.0
6325553,43.0
6325554,26.0
6325558,23.0
6325562,36.0
6325564,27.0
6325568,45.0
6325573,26.0
6325576,58.0
6325578,44.0
6325580,32.0
6325581,21.0
6325585,29.0
6305859,33.0
6325588,34.0
6325591,25.0
6325596,34.0
6325597,24.0
6325598,38.0
6325599,51.0
6325600,26.0
6325601,43.0
6325603,29.0
6325606,40.0
6325607,31.0
6325610,28.0
6325612,41.0
6325613,33.0
6325615,35.0
6325618,39.0
6325621,25.0
6325622,29.0
6325623,27.0
6325625,21.0
6325626,58.0
6325630,31.0
6325631,34.0
6325635,28.0
6325636,50.0
6325637,27.0
6325639,24.0
6325640,20.0
6325641,32.0
6325643,36.0
6325644,26.0
6325646,24.0
6325647,32.0
6325648,40.0
6325649,28.0
6325651,45.0
6325652,35.0
6325655,36.0
6325657,28.0
6325658,27.0
6325660,55.0
6325661,31.0
6325663,26.0
6325664,38.0
6325665,36.0
6325667,31.0
6325669,22.0
6325675,29.0
6325677,42.0
6325680,20.0
6325681,44.0
6325682,46.0
6325683,32.0
6325695,25.0
6325696,26.0
6325697,24.0
6325701,25.0
6325702,43.0
6325705,40.0
6325706,20.0
6325711,52.0
6303626,27.0
6325713,43.0
6325714,25.0
6325718,26.0
6281585,31.0
6325720,30.0
6325721,28.0
6325722,25.0
6325723,25.0
6325724,22.0
6325725,39.0
6325726,31.0
6325727,31.0
6325728,25.0
6325729,40.0
6325730,27.0
6325732,29.0
6325736,30.0
6325737,49.0
6325738,32.0
6325739,32.0
6290690,42.0
6325742,28.0
6325743,25.0
6325744,36.0
6325748,33.0
6325749,49.0
6325750,22.0
6325752,27.0
6325754,26.0
6325755,49.0
6325757,29.0
6325758,30.0
6325759,22.0
6325760,34.0
6325764,27.0
6325765,24.0
6325766,24.0
6325768,34.0
6325769,27.0
6325770,33.0
6325771,35.0
6325773,47.0
6325778,29.0
6325783,23.0
6325787,30.0
6325789,28.0
6325790,41.0
6325793,23.0
6325794,38.0
6275426,43.0
6325797,38.0
6325798,31.0
6290255,32.0
6325801,43.0
6325802,27.0
6325803,38.0
6325807,34.0
6325808,25.0
6325816,29.0
6325818,31.0
6325819,43.0
6325820,30.0
6325823,48.0
6325824,47.0
6325827,25.0
6325829,30.0
6325830,25.0
6325832,25.0
6325831,25.0
6325833,28.0
6323583,27.0
6325834,29.0
6325835,57.0
6325840,25.0
6325842,23.0
6325843,30.0
6325846,23.0
6325850,36.0
6325857,29.0
6325858,40.0
6325859,31.0
6325862,33.0
6325864,35.0
6325865,37.0
6325868,35.0
6325870,35.0
6325873,28.0
6325874,31.0
6325876,32.0
6325880,23.0
6325881,38.0
6325884,39.0
6325887,39.0
6325894,25.0
6325896,34.0
6325897,29.0
6325899,29.0
6325901,32.0
6325903,45.0
6325906,25.0
6325907,34.0
6325909,27.0
6325912,39.0
6325916,31.0
6325919,49.0
6325921,26.0
6325933,42.0
6325934,53.0
6325935,49.0
6325939,26.0
6325942,30.0
6325944,22.0
6325949,30.0
6325951,25.0
6325953,27.0
6325955,26.0
6274438,27.0
6325960,38.0
6325962,24.0
6325965,56.0
6325970,26.0
6325972,27.0
6325976,32.0
6325977,23.0
6325978,37.0
6325980,39.0
6325981,28.0
6325982,31.0
6325984,35.0
6325988,31.0
6325993,38.0
6325995,55.0
6325996,30.0
6325997,30.0
6326000,40.0
6326002,26.0
6326003,38.0
6326004,29.0
6326006,38.0
6326007,37.0
6326009,52.0
6326011,26.0
6326012,33.0
6326013,24.0
6326016,38.0
6326017,28.0
6279849,26.0
6326029,28.0
6326030,25.0
6326034,24.0
6326036,37.0
6326043,41.0
6326046,27.0
6326051,32.0
6326054,45.0
6326055,27.0
6326056,32.0
6326060,27.0
6326062,28.0
6326067,43.0
6326069,39.0
6326072,24.0
6326073,32.0
6326075,41.0
6326076,40.0
6326077,28.0
6326079,30.0
6326082,32.0
6326086,27.0
6326087,31.0
6326090,27.0
6326091,26.0
6326092,31.0
6326093,40.0
6326095,31.0
6326097,34.0
6326104,36.0
6326105,26.0
6326107,22.0
6326109,33.0
6326110,41.0
6326111,27.0
6326112,44.0
6326113,53.0
6326114,24.0
6326115,38.0
6326116,25.0
6326117,33.0
6326119,28.0
6326120,28.0
6326124,31.0
6326126,34.0
6326127,26.0
6326130,41.0
6326131,27.0
6326132,29.0
6293314,42.0
6326133,31.0
6326134,30.0
6326140,33.0
6326142,45.0
6326145,24.0
6326146,31.0
6326150,29.0
6326153,28.0
6326158,32.0
6326160,28.0
6326166,32.0
6326169,23.0
6326171,31.0
6326175,34.0
6326176,27.0
6326177,32.0
6326180,28.0
6326181,32.0
6275387,28.0
6326189,30.0
6326190,28.0
6326199,22.0
6326203,26.0
6326204,32.0
6326205,25.0
6326207,21.0
6326210,29.0
6326211,39.0
6326212,34.0
6326213,26.0
6326214,29.0
6326216,28.0
6326217,46.0
6326219,24.0
6326220,46.0
6326224,33.0
6326226,36.0
6326227,28.0
6326228,32.0
6326229,41.0
6326230,30.0
6326231,37.0
6326234,28.0
6326238,30.0
6326239,27.0
6326240,36.0
6326241,27.0
6326242,30.0
6326249,27.0
6326253,23.0
6326254,23.0
6326255,27.0
6326259,34.0
6326262,23.0
6326263,27.0
6326265,35.0
6326275,32.0
6326277,23.0
6326278,32.0
6326280,25.0
6326283,27.0
6326285,39.0
6326287,26.0
6326288,26.0
6326289,31.0
6326290,30.0
6326291,27.0
6326292,44.0
6326293,31.0
6326294,35.0
6326296,30.0
6326299,34.0
6326302,36.0
6326304,29.0
6326308,29.0
6326311,26.0
6309521,23.0
6326312,38.0
6326314,28.0
2245017,49.0
6326318,26.0
6326319,30.0
6326320,30.0
6326321,40.0
6326324,25.0
6326325,24.0
6326326,37.0
6326327,39.0
6326331,33.0
6326335,31.0
6326337,24.0
6326338,30.0
6326343,25.0
6326344,26.0
6326346,38.0
6326347,26.0
6326355,28.0
6326356,31.0
6326358,29.0
6326359,20.0
6326362,27.0
6326363,34.0
6326366,28.0
6326367,26.0
6326369,24.0
6326371,22.0
6326373,40.0
6326378,32.0
6326379,25.0
6326380,33.0
6326382,32.0
6326383,33.0
6248480,48.0
6326385,29.0
6286939,26.0
6326390,29.0
6326391,28.0
