user_id,strength_id_1,strength_id_2,strength_id_3,strength_id_4,strength_id_5,strength_id_6,strength_id_7,strength_id_8
6326212,2,1,0,2,0,1,0,1
6326214,1,1,0,5,0,0,2,3
6326216,6,1,1,12,4,3,0,8
6326219,0,0,0,1,1,0,0,1
6326228,1,0,0,2,2,2,0,1
6326239,0,1,0,0,0,1,0,1
6326241,1,1,1,4,0,0,0,2
6326242,0,0,1,1,0,0,0,1
6326254,0,0,0,1,1,0,0,1
6326259,1,0,0,1,0,1,0,1
6326278,0,0,1,1,0,0,0,0
6326280,2,0,1,1,0,2,0,3
6326285,1,0,0,3,0,1,0,2
6326287,3,6,2,6,4,1,1,4
6326288,0,0,0,1,0,0,1,1
6326294,0,1,0,5,2,1,1,1
6326299,1,0,0,1,0,1,0,0
6326307,1,0,0,0,1,1,0,0
6326314,4,4,3,10,2,7,1,4
6326318,0,1,0,1,0,0,0,0
6326321,1,0,2,2,0,2,0,1
6326355,3,1,1,7,0,4,0,6
6326366,1,0,0,1,1,0,0,0
6326382,1,1,0,2,0,0,0,1
6326383,0,1,0,1,0,0,0,1
6326393,1,0,0,2,1,0,0,1
6326397,2,1,2,3,2,1,2,2
6326416,0,1,0,8,6,0,0,5
6326424,1,1,0,1,0,0,0,1
6326430,0,1,0,0,0,0,0,0
6326436,4,2,0,4,2,1,2,2
6326444,0,0,0,1,1,0,0,0
6326462,0,0,0,1,0,1,0,1
6326464,2,3,2,4,2,3,2,3
6326470,0,2,0,6,0,1,0,4
6326484,1,0,0,3,0,1,0,2
6326494,0,0,1,1,0,0,0,1
6326501,2,2,2,6,2,6,1,3
6326514,1,1,0,1,0,0,0,1
6326518,1,1,1,2,1,1,1,1
6326531,0,0,0,0,0,0,0,1
6326549,1,0,0,0,0,1,0,0
6326551,0,1,0,5,4,0,0,5
6326566,1,1,1,1,1,1,1,1
6326576,0,0,1,2,0,0,1,2
6326582,4,2,0,10,5,8,0,7
6326612,3,0,1,1,1,1,0,1
6326625,1,0,0,1,0,0,0,1
6326633,1,0,0,1,1,0,0,0
6326656,5,5,2,9,6,3,3,6
6326664,0,0,0,1,1,0,0,1
6326672,2,0,0,2,0,1,0,1
6326677,2,2,1,2,1,1,1,1
6326712,4,1,1,3,4,3,0,1
6326726,1,0,0,2,1,0,0,1
6326735,0,0,0,1,1,1,0,0
6326742,1,0,1,0,1,1,0,0
6326759,1,0,0,2,0,0,1,2
6326775,1,1,0,2,0,0,0,2
6326777,9,3,1,11,2,7,0,7
6326778,2,0,2,1,2,2,1,0
6326783,2,2,1,3,0,1,1,2
6326787,0,1,0,3,1,3,0,4
6326788,1,0,0,1,1,1,0,1
6326793,1,4,1,4,1,0,0,4
6326796,0,0,0,0,0,0,0,1
6326800,0,1,0,2,0,0,0,1
6326811,0,0,0,1,0,1,0,0
6326815,2,0,0,2,3,0,1,2
6326827,1,0,0,1,0,1,0,0
6326842,0,0,0,0,0,1,0,0
6326852,1,2,1,6,3,1,1,4
6326853,0,1,2,0,1,1,0,0
6326857,2,0,0,2,1,0,0,1
6326868,0,1,0,1,0,0,0,1
6326878,2,1,0,3,0,1,0,2
6326892,0,0,1,1,0,0,1,0
6326894,0,0,0,1,0,1,0,0
6326902,2,1,0,1,0,0,0,1
6326903,1,1,0,3,1,3,0,1
6326904,7,2,2,8,3,3,1,4
6326909,2,1,1,2,3,1,2,1
6326919,0,1,2,3,1,5,0,2
6326921,1,1,0,1,0,0,0,1
6326928,1,0,0,3,0,2,0,1
6326936,0,1,0,1,1,0,0,1
6326939,0,0,0,1,1,0,0,1
6326941,0,0,0,1,0,0,0,0
6326949,0,1,1,4,1,1,0,2
6326963,2,0,0,4,1,2,0,1
6326964,1,0,0,0,1,1,0,1
6326971,1,1,1,1,1,1,1,1
6327000,12,6,2,14,5,1,0,9
6327003,1,1,0,1,0,0,0,1
6327004,0,1,0,3,3,2,0,2
6327015,0,0,0,1,1,0,0,0
6327018,0,0,0,1,0,1,1,0
6327049,3,0,0,2,1,3,1,1
6327058,3,2,1,5,2,6,1,4
6327062,3,1,0,4,1,2,0,0
6327088,4,4,0,5,3,0,2,4
6327102,1,0,0,2,0,2,0,1
6327109,1,0,0,4,3,0,0,4
6327115,4,2,0,4,1,0,1,4
6327124,4,2,0,3,2,4,2,4
6327131,7,1,1,8,3,7,0,5
6327138,0,0,1,1,0,0,0,1
6327145,1,0,1,1,0,0,0,1
6327156,8,7,3,21,8,10,0,13
6327159,0,0,0,1,1,1,0,1
6327167,1,0,0,1,0,0,0,1
6327173,0,0,0,1,0,0,0,1
6327181,1,0,0,0,0,0,0,0
6327182,1,3,1,6,2,3,1,4
6327189,0,0,0,0,0,0,0,1
6327194,4,1,1,6,5,3,1,3
6327208,0,0,1,1,0,1,0,1
6327214,1,0,0,1,0,0,0,1
6327227,0,0,0,2,0,0,0,2
6327231,3,1,1,3,1,2,1,3
6327237,0,0,0,2,2,1,0,2
6327247,0,1,0,1,0,0,0,1
6327250,1,1,1,1,0,0,0,1
6327254,1,1,1,0,0,0,2,2
6327280,4,0,0,4,2,1,0,2
6327295,0,0,0,0,2,0,0,0
6327296,0,1,1,0,0,0,0,1
6327303,0,0,0,1,0,0,1,1
6327323,1,0,1,2,0,0,0,1
6327327,1,0,1,1,0,0,0,0
6327330,1,0,0,1,0,0,0,1
6327338,2,1,0,2,0,0,0,2
6327342,1,1,1,1,1,1,1,1
6327354,0,1,1,5,1,3,0,3
6327355,0,0,0,1,1,0,0,0
6327358,0,0,0,2,0,2,0,0
6327359,0,0,1,1,0,0,0,1
6327381,6,4,1,9,7,2,2,1
6327387,0,0,0,1,0,1,0,0
6327394,3,1,0,4,1,2,0,2
6327404,4,4,1,13,6,6,1,11
6327410,0,0,0,1,0,0,0,0
6327412,1,3,1,2,1,1,2,2
6327415,1,0,0,1,1,1,0,0
6327447,2,0,1,3,2,1,0,2
6327453,0,0,0,1,0,0,0,1
6327455,0,0,0,1,0,1,0,0
6327460,0,0,0,1,1,1,0,0
6327468,2,1,0,0,0,2,0,1
6327469,1,3,0,1,2,1,2,4
6327476,0,2,1,4,0,0,0,4
6327490,2,1,1,2,1,2,1,2
6327493,0,1,0,0,0,0,0,0
6327495,1,0,0,1,0,1,0,1
6327498,0,0,1,1,0,0,0,1
6327500,0,1,0,0,0,0,0,1
6327518,1,2,1,6,0,1,0,6
6327521,1,0,0,0,0,0,0,0
6327539,1,0,0,2,1,1,0,1
6327542,0,0,0,1,0,0,0,1
6327553,3,1,2,5,3,4,1,1
6327561,1,0,0,1,1,0,0,1
6327569,3,0,0,8,1,0,0,7
6327588,0,1,0,2,0,0,0,1
6327605,2,2,1,3,1,0,0,3
6327609,5,0,1,8,0,2,0,5
6327614,1,0,0,1,0,0,0,1
6327621,1,0,0,2,0,2,0,2
6327625,2,0,1,2,1,2,0,1
6327633,3,1,1,6,0,6,0,6
6327635,0,2,0,3,0,0,0,3
6327640,0,0,0,1,1,2,0,0
6327643,10,5,1,11,1,4,1,8
6327649,2,0,0,1,0,1,0,2
6327657,5,1,1,8,1,4,1,7
6327666,3,1,0,1,2,1,1,2
6327672,2,0,1,2,2,2,1,1
6327683,6,3,2,13,13,3,3,5
6327686,0,0,0,1,0,1,0,1
6327689,0,1,0,1,1,0,0,0
6327711,0,1,0,0,1,0,1,0
6327717,1,0,0,0,0,2,0,0
6327726,0,0,1,2,1,2,0,1
6327735,1,0,0,1,0,0,0,1
6327743,0,0,0,3,2,0,0,3
6327747,0,0,0,2,0,1,0,2
6327748,3,0,2,5,4,1,0,2
6327753,1,1,0,1,1,0,0,1
6327757,0,1,0,2,0,0,2,1
6327758,2,2,0,2,1,1,0,3
6327766,0,0,0,2,0,0,0,1
6327784,2,0,0,1,2,0,1,2
6327786,0,0,1,1,0,0,0,1
6327787,1,0,0,0,0,0,0,0
6327788,1,0,0,2,1,0,0,1
6327793,6,2,2,9,3,6,2,3
6327795,0,0,0,3,0,1,0,3
6327796,3,2,3,4,1,1,0,4
6327811,0,1,0,2,0,2,2,2
6327821,0,5,0,3,0,0,0,4
6327828,1,0,0,1,0,0,0,0
6327830,1,0,0,1,0,0,0,0
6327834,1,1,1,1,1,1,1,1
6327842,0,0,0,1,1,0,0,0
6327850,1,0,0,1,0,0,0,0
6327865,3,2,2,7,2,3,0,6
6327884,1,1,1,1,1,0,0,2
6327896,0,0,1,1,0,0,0,1
6327899,0,1,0,0,0,1,0,0
6327900,3,4,2,11,2,4,1,10
6327906,0,0,0,1,0,0,0,0
6327914,0,2,0,6,3,4,2,7
6327916,0,1,1,4,0,2,0,4
6327918,1,0,0,2,1,0,0,1
6327937,0,0,0,1,0,1,0,0
6327938,0,0,0,1,0,1,0,1
6327951,0,0,0,1,0,0,0,0
6327972,4,0,0,5,0,5,0,1
6327973,2,0,0,2,0,2,0,0
6327974,0,0,1,1,1,2,0,1
6327984,3,1,2,9,1,2,0,7
6327993,0,0,1,1,0,0,0,1
6328001,0,1,0,2,1,0,0,1
6328016,1,1,0,2,0,0,0,0
6328034,0,0,0,1,0,1,0,0
6328059,13,2,1,14,14,12,2,10
6328060,0,0,0,3,0,0,0,3
6328081,5,0,1,5,2,5,0,4
6328094,2,3,1,2,2,1,2,3
6328098,2,1,1,2,0,0,0,1
6328120,5,4,1,13,1,3,0,10
6328142,0,0,0,1,0,0,0,0
6328143,1,1,0,1,1,0,0,1
6328144,0,1,0,1,0,0,0,1
6328148,7,5,5,9,3,4,4,2
6328158,0,0,0,1,0,0,0,0
6328170,0,0,0,1,0,0,0,1
6328181,0,0,1,1,1,1,1,1
6328182,0,0,0,2,0,0,0,2
6328186,4,4,2,16,4,2,1,6
6328197,1,0,0,2,0,2,0,1
6328206,0,0,0,0,1,0,0,0
6328216,1,2,1,2,3,3,1,2
6328225,1,0,0,3,0,1,0,1
6328226,0,0,0,1,1,0,0,1
6328241,0,0,1,1,0,0,0,1
6328249,0,0,0,1,1,1,0,2
6328250,1,0,1,3,0,0,0,2
6328261,1,1,0,4,0,1,0,4
6328273,0,0,0,1,1,0,0,1
6328278,7,2,2,7,5,1,0,5
6328316,2,2,1,2,0,1,1,2
6328322,0,0,0,1,0,0,0,0
6328324,6,7,4,11,10,6,3,7
6328327,3,1,1,6,3,4,1,3
6328331,4,0,1,5,2,1,0,1
6328335,0,0,0,1,0,0,0,1
6328337,2,1,0,5,0,1,1,4
6328338,1,0,0,1,0,0,0,1
6328339,3,0,1,4,3,8,0,3
6328343,2,3,0,2,0,0,1,3
6328349,1,0,0,2,1,0,0,2
6328350,0,1,0,1,0,0,0,1
6328353,2,0,0,3,2,1,0,1
6328368,0,0,0,1,1,0,0,1
6328386,8,0,1,7,2,8,0,6
6328393,1,0,0,1,0,1,0,1
6328395,0,0,0,0,0,0,0,1
6328401,4,4,3,10,6,1,0,10
6328404,3,2,1,3,1,3,1,3
6328423,0,0,0,0,1,1,0,0
6328430,0,1,0,6,2,2,0,6
6328442,0,0,0,1,0,1,0,0
6328446,4,3,0,9,5,2,0,4
6328460,2,1,4,5,1,6,1,1
6328463,0,0,1,1,1,0,0,1
6328465,1,1,1,1,1,1,1,1
6328479,3,2,0,2,1,1,1,2
6328490,0,0,0,1,0,1,0,1
6328497,6,5,3,28,8,4,9,25
6328498,0,0,0,5,0,0,0,3
6328499,0,0,0,1,0,0,0,1
6328504,2,0,0,2,0,0,0,0
6328515,2,0,1,2,0,0,0,1
6328537,0,2,0,1,0,0,0,2
6328558,2,2,2,2,1,2,1,2
6328559,3,2,3,4,3,1,2,4
6328577,1,0,2,1,0,0,0,2
6328578,1,1,0,2,0,1,0,0
6328582,0,0,0,1,1,1,0,0
6328587,0,1,0,1,1,0,0,0
6328595,5,4,3,8,3,5,2,7
6328600,2,2,1,2,1,1,2,3
6328601,1,0,0,1,1,0,0,0
6328613,1,1,0,0,0,1,1,0
6328620,0,1,0,1,0,0,0,0
6328630,0,0,0,1,0,0,0,1
6328631,1,2,1,4,1,3,0,3
6328638,1,0,0,0,1,1,0,1
6328639,1,0,0,1,0,0,0,0
6328644,0,0,1,1,0,1,0,1
6328646,1,0,0,1,0,0,0,1
6328648,1,1,0,2,1,0,0,1
6328667,1,0,0,1,0,0,0,1
6328707,6,1,1,3,0,5,0,2
6328709,1,1,0,3,0,2,1,2
6328718,0,0,0,1,0,0,0,1
6328725,1,2,1,5,3,2,4,5
6328729,0,0,0,1,1,0,1,0
6328763,0,0,0,2,0,0,0,1
6328765,0,1,0,1,1,0,0,0
6328767,1,0,1,1,0,1,0,1
6328769,1,2,1,6,0,1,0,5
6328780,0,0,0,1,1,0,0,0
6328781,16,6,5,22,4,3,2,19
6328790,1,1,0,1,1,1,0,1
6328792,0,0,1,6,2,0,0,2
6328803,0,0,1,0,1,1,0,0
6328810,1,0,0,1,0,1,0,0
6328820,0,0,0,1,0,0,0,1
6328823,0,0,0,1,0,2,0,1
6328826,0,0,1,3,1,0,0,2
6328834,1,1,0,1,0,0,0,0
6328838,1,1,0,0,0,0,0,0
6328851,0,0,0,0,0,1,0,1
6328860,0,0,0,1,0,0,0,1
6328863,0,0,1,3,1,2,0,3
6328871,0,1,0,1,0,0,0,1
6328879,1,0,0,1,1,0,0,0
6328881,2,1,0,2,2,1,1,1
6328885,0,1,0,2,1,1,0,1
6328886,2,0,0,2,0,1,0,1
6328888,6,2,1,8,2,7,1,8
6328896,0,0,1,1,1,0,0,1
6328913,0,0,1,1,0,0,0,1
6328924,0,0,0,1,0,1,0,0
6328931,1,0,0,3,1,2,0,2
6328936,0,0,0,1,0,1,0,1
6328946,2,1,0,2,1,0,0,1
6328957,0,0,0,1,1,0,0,1
6328978,0,1,0,0,0,0,0,1
6329010,3,3,3,6,6,2,3,5
6329041,1,0,0,1,0,0,0,1
6329057,4,3,1,6,3,0,0,5
6329061,0,0,0,1,1,1,1,0
6329077,1,2,0,2,2,1,0,3
6329091,0,0,0,1,0,0,0,0
6329092,3,1,0,1,0,3,0,1
6329096,0,0,3,1,1,3,0,1
6329104,3,3,0,2,0,1,0,0
6329111,3,2,0,1,2,3,0,1
6329112,3,0,1,3,1,0,0,2
6329142,2,1,0,2,1,1,1,1
6329148,0,0,0,1,1,0,0,1
6329156,0,0,0,1,0,1,0,1
6329167,0,1,0,2,1,2,0,0
6329176,1,0,0,5,1,1,0,3
6329181,0,1,0,0,1,0,1,0
6329209,0,0,1,1,1,0,0,0
6329226,0,0,0,2,0,1,0,1
6329233,1,1,1,7,2,3,1,9
6329234,1,0,0,1,0,1,0,0
6329235,6,2,0,8,4,1,1,7
6329236,0,1,0,1,0,0,0,1
6329248,0,0,0,1,1,1,0,0
6329258,7,3,7,5,5,9,0,2
6329265,8,2,2,5,5,3,1,3
6329267,1,0,0,0,0,1,0,1
6329269,6,5,1,7,3,5,3,5
6329292,0,0,1,1,0,1,0,1
6329296,0,1,1,2,1,2,0,0
6329310,0,0,0,1,0,1,0,0
6329331,1,1,1,1,1,1,1,1
6329341,1,1,0,1,0,1,0,0
6329342,1,0,0,1,0,1,0,1
6329380,0,0,0,1,0,0,0,1
6329403,0,0,0,1,1,0,0,1
6329408,0,1,0,1,0,0,0,0
6329417,0,2,0,6,0,0,2,3
6329425,2,1,0,1,0,1,0,1
6329426,7,0,0,8,1,8,0,6
6329434,0,0,0,2,1,0,0,1
6329436,0,0,0,1,0,1,0,0
6329445,3,1,0,6,1,0,0,4
6329453,1,0,1,2,1,1,0,1
6329459,1,0,0,0,1,0,0,1
6329463,8,3,5,6,5,7,3,5
6329471,0,0,0,1,0,0,0,0
6329473,0,1,0,2,1,0,0,0
6329481,1,0,0,1,0,0,0,0
6329491,1,0,0,1,1,0,0,0
6329492,0,0,0,1,0,0,0,1
6329493,1,1,0,1,1,0,0,1
6329498,0,0,0,0,0,1,1,1
6329525,0,1,0,1,0,1,0,0
6329531,1,0,0,4,0,1,2,3
6329532,0,0,0,1,0,0,0,1
6329533,2,0,1,2,1,2,0,1
6329536,1,4,0,8,1,2,0,5
6329550,1,0,0,1,0,1,0,1
6329551,0,0,0,1,0,0,0,1
6329566,0,0,0,2,0,2,0,2
6329569,0,0,0,3,0,0,0,2
6329583,1,0,0,2,0,2,0,2
6329607,0,0,0,1,0,0,0,1
6329608,0,0,0,2,1,0,0,2
6329612,1,1,0,1,0,0,1,1
6329617,0,0,0,1,0,1,0,2
6329620,1,0,0,1,1,0,1,0
6329629,2,4,1,13,10,9,3,7
6329631,1,0,0,1,0,1,0,0
6329632,0,0,0,1,0,1,1,0
6329639,2,3,1,7,5,2,1,5
6329648,0,0,0,1,0,1,0,0
6329652,4,0,0,3,0,3,0,1
6329664,0,0,0,1,1,0,0,1
6329668,4,3,3,10,0,0,0,6
6329669,3,1,2,2,4,3,2,3
6329678,0,0,0,1,1,0,0,1
6329687,0,0,0,2,0,0,0,1
6329700,0,0,0,1,1,0,0,1
6329709,0,0,1,1,0,0,0,1
6329714,0,0,0,1,1,0,0,1
6329717,0,1,0,1,0,0,0,0
6329719,1,1,1,1,0,0,0,2
6329721,1,2,0,7,1,2,0,7
6329724,0,0,0,1,0,0,0,1
6329725,1,0,0,1,0,0,0,1
6329735,4,1,0,4,2,1,0,4
6329738,1,0,0,0,0,1,1,0
6329752,4,1,0,3,1,2,0,4
6329756,1,1,0,0,0,0,0,0
6329765,2,2,2,3,3,1,1,3
6329770,1,0,0,1,1,0,0,0
6329777,7,0,0,6,4,5,0,3
6329794,0,0,0,1,0,0,0,1
6329802,1,0,0,2,1,0,0,2
6329807,1,0,3,4,2,3,0,1
6329826,0,1,1,2,0,1,1,2
6329832,0,0,0,1,0,0,0,1
6329842,1,0,0,1,0,0,0,0
6329845,1,0,0,1,0,0,0,1
6329855,1,0,0,1,1,1,1,2
6329861,1,0,0,1,0,0,0,1
6329873,1,1,0,1,1,1,0,0
6329890,0,0,0,2,0,1,0,1
6329898,2,7,3,6,7,4,1,5
6329905,1,1,2,1,1,0,0,0
6329929,2,1,0,3,1,3,0,4
6329935,1,0,1,1,0,0,0,0
6329944,0,1,0,0,0,0,1,0
6329954,2,1,1,2,1,1,1,1
6329964,4,3,1,9,5,2,1,5
6329974,13,4,0,10,7,1,3,8
6329979,1,0,0,0,0,1,0,1
6329992,1,0,0,1,0,0,0,1
6329994,3,5,5,17,2,1,2,19
6330006,5,0,0,4,2,0,0,5
6330012,0,0,0,3,2,1,0,3
6330018,0,0,0,1,0,0,0,1
6330021,0,1,1,2,0,2,0,0
6330031,0,0,0,1,0,1,0,1
6330032,0,0,0,1,0,0,0,1
6330038,3,0,0,4,1,1,1,2
6330047,8,3,1,15,3,7,0,14
6330051,0,0,0,1,0,1,0,1
6330052,0,0,0,1,0,0,0,1
6330056,0,0,0,1,1,0,1,0
6330060,12,2,3,15,4,9,2,13
6330066,1,0,0,4,1,2,0,2
6330067,1,0,1,2,0,1,0,1
6330068,0,0,0,0,1,0,1,1
6330082,1,1,0,9,1,2,0,6
6330089,0,0,1,2,0,1,0,1
6330095,0,0,0,2,1,0,0,2
6330098,0,1,0,0,1,1,0,1
6330100,3,0,0,4,1,1,0,2
6330104,1,0,0,3,2,1,0,2
6330110,1,1,0,0,1,0,0,0
6330122,12,1,1,12,11,7,1,10
6330129,0,0,0,1,1,1,0,1
6330133,1,2,1,2,0,0,0,1
6330137,1,0,0,0,0,0,0,0
6330149,1,0,1,2,1,2,0,1
6330151,2,0,1,4,1,1,1,3
6330156,0,2,0,2,0,0,0,0
6330161,0,0,0,0,1,1,0,1
6330165,1,0,0,1,1,1,0,1
6330171,1,0,0,1,0,1,0,1
6330184,2,0,0,2,0,1,0,2
6330185,1,1,0,2,0,1,0,1
6330200,2,0,0,2,2,1,0,2
6330234,1,0,0,1,0,0,0,0
6330268,0,0,0,1,0,0,0,1
6330290,0,2,1,3,0,0,0,3
6330300,1,1,1,1,1,1,1,1
6330301,5,7,1,9,0,4,1,8
6330303,0,0,1,2,2,0,0,1
6330306,0,1,0,3,0,0,0,2
6330309,3,0,0,6,1,5,0,4
6330321,3,2,1,6,2,2,1,7
6330330,0,5,0,7,2,1,0,5
6330332,1,3,0,10,1,4,2,8
6330338,0,0,0,1,1,0,0,1
6330341,1,0,0,2,0,0,1,2
6330344,1,0,0,0,0,1,0,0
6330371,1,0,0,1,0,0,0,1
6330372,0,0,1,1,0,0,0,1
6330376,1,1,0,2,0,2,0,1
6330383,1,1,0,3,2,0,0,2
6330385,0,0,0,0,0,1,0,0
6330405,0,0,0,0,1,1,0,1
6330417,1,0,0,0,0,0,0,0
6330426,0,1,0,0,1,0,0,2
6330431,0,0,0,1,0,0,0,1
6330432,1,0,0,0,0,0,0,1
6330438,0,0,0,4,0,1,0,2
6330464,6,3,2,9,3,2,1,8
6330468,0,0,0,0,1,0,0,0
6330490,0,1,0,2,0,0,0,2
6330495,1,1,0,0,0,1,0,0
6330505,0,0,0,0,1,0,1,1
6330508,2,0,2,7,3,7,0,5
6330518,2,1,0,1,0,1,1,2
6330537,1,1,0,1,0,1,0,1
6330540,1,0,0,0,1,2,0,0
6330550,3,0,0,3,0,3,1,1
6330552,0,1,1,2,0,2,0,2
6330555,1,0,0,1,0,0,0,1
6330575,1,1,0,3,0,1,0,3
6330579,3,2,3,12,1,3,1,11
6330582,0,0,0,1,1,0,0,1
6330586,1,0,0,1,0,0,1,0
6330598,0,5,1,3,5,0,5,1
6330605,0,0,2,3,0,2,0,2
6330626,1,1,0,1,0,0,0,2
6330660,2,0,0,3,0,3,0,2
6330667,0,0,0,1,1,0,1,1
6330671,0,0,1,7,3,2,0,7
6330678,3,0,1,3,0,1,0,3
6330722,7,2,10,12,2,8,1,10
6330730,2,1,0,2,0,0,0,2
6330736,2,1,0,3,2,0,1,2
6330743,0,1,0,2,0,1,0,0
6330752,6,4,3,16,8,5,2,15
6330754,1,1,0,1,1,0,1,1
6330755,1,0,1,0,0,0,0,1
6330762,1,0,0,1,1,0,0,2
6330763,4,5,1,11,12,1,1,11
6330766,0,2,1,2,1,2,0,2
6330777,0,0,1,2,2,0,1,2
6330781,2,1,1,2,1,2,0,2
6330787,2,1,1,2,0,0,0,2
6330797,1,0,0,0,0,1,0,0
6330802,0,0,1,1,0,0,0,1
6330814,0,0,1,2,1,2,0,0
6330827,1,0,0,0,1,1,0,0
6330835,1,0,0,1,0,0,0,1
6330847,0,0,0,1,1,1,0,0
6330867,1,1,0,1,0,0,0,0
6330874,2,0,1,2,1,0,0,1
6330877,0,1,0,3,2,0,0,1
6330887,3,0,0,3,0,4,0,2
6330891,1,8,1,18,3,0,0,17
6330895,1,0,1,1,0,0,0,0
6330906,0,1,0,1,1,0,0,0
6330912,0,0,0,1,0,0,0,1
6330936,0,1,0,1,0,1,0,0
6330946,0,0,0,1,0,0,0,1
6330949,2,0,1,3,1,1,0,1
6330953,1,0,0,1,0,0,0,0
6330963,0,0,1,0,0,1,0,1
6330968,1,0,0,1,0,1,0,1
6330973,0,0,1,2,0,1,0,2
6330981,1,0,0,0,0,0,1,0
6330982,0,0,0,2,2,0,0,2
6330985,0,0,0,1,1,1,0,1
6330986,1,1,0,1,1,0,1,1
6330992,1,0,0,0,0,2,1,0
6331005,1,0,0,1,0,0,0,1
6331009,1,0,0,0,1,0,0,1
6331017,2,0,0,2,2,2,0,2
6331018,1,0,0,0,1,1,0,0
6331019,1,1,0,0,0,1,0,0
6331021,0,1,0,2,1,0,0,0
6331024,0,0,0,1,0,0,0,0
6331027,1,1,0,1,2,1,0,1
6331047,5,7,2,11,2,16,1,10
6331050,15,6,6,21,6,25,3,14
6331055,2,1,1,3,0,0,0,3
6331058,5,3,4,5,3,2,1,6
6331067,0,1,1,3,1,0,2,3
6331072,1,3,2,4,4,1,1,3
6331073,1,0,1,2,1,2,0,1
6331077,1,0,0,2,0,1,0,0
6331081,1,0,0,1,1,0,1,1
6331083,0,1,0,1,0,0,0,1
6331097,3,0,0,3,1,1,0,3
6331099,0,1,0,3,1,0,0,2
6331101,1,1,0,1,0,1,0,1
6331131,0,0,0,1,1,0,0,1
6331154,0,0,0,4,0,1,0,3
6331156,0,2,1,3,0,0,0,1
6331160,1,1,0,1,0,0,0,0
6331166,0,0,0,0,1,1,0,1
6331185,0,0,0,1,0,0,0,1
6331195,2,5,2,8,4,5,2,7
6331202,1,1,1,1,0,1,0,1
6331204,0,0,1,2,0,1,0,0
6331213,2,0,0,2,0,1,0,1
6331214,3,0,0,3,0,2,0,0
6331220,1,0,0,1,1,0,0,1
6331242,0,1,0,2,0,1,1,2
6331253,1,1,0,6,3,0,0,4
6331258,0,1,0,1,1,0,1,1
6331283,0,3,0,3,1,3,0,1
6331287,3,0,3,3,1,3,2,3
6331302,0,0,1,1,2,1,0,2
6331305,2,0,1,2,0,0,1,2
6331322,1,0,0,2,1,0,0,2
6331323,1,0,1,4,4,0,1,4
6331327,0,0,0,1,0,0,0,0
6331332,9,0,2,7,2,6,0,0
6331342,1,1,0,2,0,1,0,1
6331343,2,2,1,2,1,0,0,2
6331359,0,1,0,5,0,1,0,4
6331362,1,0,1,1,0,0,0,0
6331370,0,0,0,3,0,2,1,3
6331371,0,0,0,1,0,0,0,0
6331377,5,1,2,10,2,2,0,5
6331398,0,0,1,2,0,1,0,2
6331399,1,0,0,5,0,3,0,4
6331414,1,1,1,1,1,1,1,1
6331426,0,0,0,1,0,0,0,0
6331428,0,0,0,1,0,1,0,1
6331434,0,0,0,1,0,0,0,1
6331438,1,0,0,1,0,2,0,0
6331461,5,1,3,3,1,3,0,0
6331463,1,0,0,0,0,1,0,1
6331471,1,3,2,3,2,1,0,2
6331476,1,0,0,0,0,1,0,0
6331486,2,1,0,1,0,3,0,0
6331490,0,0,1,1,1,1,0,1
6331494,0,0,1,1,0,1,0,0
6331501,1,0,0,1,0,0,0,0
6331506,1,2,1,2,1,1,1,1
6331507,1,0,0,0,0,1,0,0
6331523,1,1,1,1,1,1,1,1
6331526,1,0,0,1,0,2,1,0
6331529,0,1,0,2,0,0,0,2
6331537,1,0,0,1,0,1,0,1
6331544,1,1,1,4,1,2,1,3
6331547,1,0,0,1,1,3,0,1
6331560,11,15,4,26,7,7,4,24
6331563,5,7,1,24,13,7,5,18
6331568,1,0,0,0,0,0,0,0
6331585,0,0,0,1,0,0,0,1
6331586,0,1,0,0,0,0,0,0
6331588,0,0,0,1,0,1,0,0
6331592,1,1,0,1,0,0,0,1
6331601,2,1,1,5,2,0,0,4
6331606,0,0,0,1,0,0,0,0
6331616,0,0,0,1,1,0,0,0
6331629,1,1,3,5,0,0,0,3
6331634,0,0,0,1,0,1,0,1
6331651,0,0,0,1,0,1,0,1
6331659,2,0,0,2,0,2,0,1
6331668,6,2,1,9,2,4,1,6
6331676,1,0,0,1,0,1,1,0
6331684,0,5,0,9,5,2,0,7
6331695,1,0,2,1,1,0,0,0
6331696,1,0,0,1,0,0,0,1
6331701,1,2,1,4,2,1,1,3
6331709,1,0,0,0,1,0,0,0
6331717,1,0,0,3,2,0,0,1
6331718,0,0,0,1,1,0,1,0
6331731,2,2,0,4,0,0,0,1
6331734,5,0,0,3,3,2,2,1
6331752,1,0,0,1,0,0,0,1
6331757,0,1,1,2,0,1,0,2
6331758,2,1,1,4,5,1,0,3
6331770,0,0,1,1,0,1,0,0
6331803,2,0,0,3,0,1,0,0
6331810,1,0,0,0,0,0,0,0
6331834,5,4,1,8,1,3,3,8
6331847,0,1,0,1,0,0,0,1
6331857,0,1,1,1,0,0,0,1
6331858,1,2,2,4,3,2,1,2
6331869,1,0,0,1,0,1,0,0
6331894,1,0,0,1,0,1,0,0
6331904,1,0,0,1,0,0,0,1
6331917,2,1,2,1,0,0,0,3
6331919,0,2,0,4,1,0,1,3
6331930,0,0,0,1,1,1,0,0
6331947,2,3,1,8,0,3,1,5
6331964,0,0,0,1,0,0,0,1
6331972,6,1,1,7,3,3,1,9
