user_id,purpose_id_1,purpose_id_2,purpose_id_3,purpose_id_4,purpose_id_5,purpose_id_6,purpose_id_7,purpose_id_8,purpose_id_9,purpose_id_10,purpose_id_11,purpose_id_12,purpose_id_13,purpose_id_14,purpose_id_15
6333209,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333210,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6333211,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
6333212,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
6333214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6333216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6333217,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
6333218,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
6333219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6333220,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
6333221,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6333222,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1
6333223,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333226,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6333228,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1
6333229,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
6333230,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
6333231,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6333233,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
6333239,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
6333240,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6333242,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
6333245,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6333246,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6333247,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
6333249,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
6333251,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
6333252,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6333255,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6333256,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
6333259,2,1,0,2,2,0,0,0,2,0,0,2,2,0,0
6333261,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1
6333264,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333266,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
6333267,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
6333269,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
6333271,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
6333274,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1
6333275,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
6333276,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
6333277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6333279,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1
6333281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6333282,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0
6333285,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
6333287,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
6333290,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6333293,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
6333294,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
6333296,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
6333297,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
6333298,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
6333299,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
6333302,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
6333305,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0
6333308,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
6333310,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
6333311,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6333313,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6333314,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
6333315,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1
6333317,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6333319,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6333321,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6333322,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6333323,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
6333334,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
6333335,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
6333336,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6333337,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6333342,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
6333344,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
6333346,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6333347,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6333358,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6333359,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333360,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6333361,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
6333362,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1
6333363,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
6333368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6333370,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
6333373,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
6333374,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6333376,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6333377,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6333378,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6333381,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6333383,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
6333384,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333386,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
6333387,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
6333388,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
6333389,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6333390,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
6333392,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
6333395,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
6333396,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6333397,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6333398,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
6333400,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6333401,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6333402,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
6333404,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6333405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333406,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6333408,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
6333409,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
6333410,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
6333412,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1
6333415,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
6333416,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
6333420,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
6333421,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6333422,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6333423,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6333424,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333426,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
6333427,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
6333431,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
6333432,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
6333436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6333438,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
6333440,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6333441,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
6333442,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
6333446,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
6333452,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333453,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
6333455,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
6333457,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
6333458,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
6333459,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333460,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
6333463,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
6333465,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
6333466,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
6333468,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6333469,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6333474,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
6333476,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6333478,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
6333482,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6333483,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333485,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6333487,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
6333492,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
6333493,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333494,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
6333495,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1
6333496,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6333497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6333498,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
6333499,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
6333500,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
6333502,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6333503,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0
6333504,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
6333506,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
6333507,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0
6333509,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6333510,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
6333511,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
6333513,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1
6333514,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6333516,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
6333517,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
6333518,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
6333521,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
6333523,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6333525,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
6333530,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6333532,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
6333534,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333535,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333537,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
6333540,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
6333544,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6333546,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
6333547,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
6333550,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6333551,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6333552,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
6333553,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
6333556,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
6333557,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
6333558,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6333560,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
6333561,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
6333564,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1
6333565,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
6333566,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1
6333568,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
6333572,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6333573,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0
6333574,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
6333575,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
6333576,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
6333581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6333583,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
6333584,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6333585,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
6333586,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6333588,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1
6333594,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
6333595,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
6333596,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
6333598,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
6333607,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
6333608,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
6333609,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6333610,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
6333611,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6333612,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0
6333614,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0
6333619,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
6333620,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
6333621,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6333623,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
6333625,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
6333628,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
6333630,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
6333631,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6333632,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
6333633,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1
6333634,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6333636,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6333639,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1
6333640,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
6333641,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
6333645,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6333646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6333650,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6333652,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333653,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
6333654,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
6333656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6333658,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
6333661,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1
6333662,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
6333672,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
6333673,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6333674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6333675,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
6333676,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6333677,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
6333684,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
6333685,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
6333686,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0
6333688,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6333689,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6333690,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
6333692,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
6333693,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
6333698,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
6333700,1,2,0,0,2,0,0,0,2,0,0,0,2,0,0
6333701,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6333702,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6333704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6333706,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
6333707,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
6333709,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6333711,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1
6333712,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
6333714,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6333715,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
6333716,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
6333717,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6333718,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0
6333719,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6333722,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
6333723,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6333724,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6333726,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6333727,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333731,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
6333733,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
6333734,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
6333735,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6333736,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
6333737,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
6333738,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0
6333739,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6333741,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
6333743,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
6333744,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6333747,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6333750,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6333755,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333758,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
6333762,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333763,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1
6333765,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
6333767,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
6333769,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6333772,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6333773,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
6333774,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6333777,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6333781,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
6333785,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0
6333791,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
6333792,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
6333795,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
6333798,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
6333799,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6333801,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
6333802,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
6333803,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6333805,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
6333807,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1
6333808,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1
6333811,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6333812,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333813,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6333815,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
6333816,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6333817,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
6333818,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6333820,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
6333821,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6333822,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0
6333823,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
6333824,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6333825,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
6333828,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
6333829,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6333830,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
6333831,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
6333835,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6333838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6333839,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6333842,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
6333843,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6333846,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6333849,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333850,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1
6333851,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6333852,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
6333853,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0
6333855,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
6333857,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
6333861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6333862,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333864,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6333866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6333867,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
6333869,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
6333870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6333871,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
6333872,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
6333873,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
6333874,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
6333877,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6333880,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6333881,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
6333882,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6333883,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0
6333884,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
6333886,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1
6333887,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6333888,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333889,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
6333891,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
6333892,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
6333893,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
6333896,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333897,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6333899,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
6333901,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6333905,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0
6333907,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6333909,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
6333912,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6333913,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333914,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6333915,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
6333916,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6333918,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6333921,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
6333923,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6333924,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
6333926,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
6333927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6333931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6333932,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333938,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1
6333945,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
6333946,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1
6333948,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
6333950,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6333951,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6333954,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
6333957,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
6333959,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
6333963,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6333964,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
6333966,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6333967,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6333968,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
6333970,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6333971,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6333974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6333977,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0
6333980,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
6333981,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6333984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6333985,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
